Client ID,Age,Gender,Income Group,Average_CA_transaction_amount,No_of_products_held,Held Loan previously,Num Transactions,Loan Flag
7390,37,1,40001-60000,1953,1,1,23.0,0
7391,35,1,10001-40000,1278,5,1,0.0,0
7392,44,1,60001-100000,0,3,0,17.0,0
7393,63,0,10001-40000,0,4,0,40.0,0
7394,52,1,40001-60000,1,4,1,81.0,1
7395,36,1,10001-40000,0,3,1,0.0,0
7396,59,1,10001-40000,9,4,0,0.0,0
7397,45,1,10001-40000,0,3,0,1.0,0
7398,59,1,60001-100000,2804,3,0,37.0,0
7399,69,1,0-10000,340,5,1,19.0,0
7400,68,0,40001-60000,0,5,1,19.0,0
7401,24,0,10001-40000,364,1,0,38.0,0
7402,39,1,60001-100000,0,3,0,0.0,0
7403,63,1,10001-40000,0,2,0,38.0,0
7404,55,0,10001-40000,70,3,0,0.0,0
7405,60,0,10001-40000,381,4,0,25.0,0
7406,52,1,0-10000,31,5,0,9.0,0
7407,57,1,10001-40000,156,2,0,37.0,0
7408,20,0,10001-40000,40,3,0,27.0,0
7409,61,0,60001-100000,0,2,0,17.0,0
7410,46,0,10001-40000,0,2,0,22.0,0
7411,60,1,100000+,1752,4,0,25.0,0
7412,63,1,60001-100000,0,3,0,52.0,0
7413,67,0,60001-100000,46,2,0,25.0,0
7414,28,0,10001-40000,1939,4,0,40.0,0
7415,23,1,60001-100000,2989,4,1,14.0,0
7416,20,1,10001-40000,3,1,0,34.0,0
7417,50,1,10001-40000,28,2,1,0.0,0
7418,38,1,10001-40000,0,3,0,0.0,0
7419,53,1,60001-100000,0,3,0,13.0,0
7420,56,1,0-10000,587,5,0,0.0,0
7421,28,1,10001-40000,33,2,1,0.0,0
7422,49,0,10001-40000,0,2,1,0.0,0
7423,32,0,100000+,54,1,0,0.0,0
7424,29,0,100000+,1501,2,0,67.0,0
7425,31,1,100000+,0,1,0,27.0,0
7426,40,0,100000+,24,3,0,0.0,0
7427,61,1,10001-40000,0,1,0,21.0,0
7428,65,0,60001-100000,196,5,0,1.0,0
7429,51,1,10001-40000,178,2,0,75.0,0
7430,22,1,100000+,0,1,1,0.0,0
7431,63,0,10001-40000,139,2,0,4.0,0
7432,68,1,10001-40000,0,3,0,69.0,0
7433,40,0,10001-40000,59,5,0,28.0,0
7434,70,1,40001-60000,0,3,1,78.0,1
7435,47,0,60001-100000,0,1,1,90.0,1
7436,23,0,60001-100000,0,3,0,22.0,0
7437,62,1,60001-100000,0,1,0,59.0,0
7438,66,1,100000+,1169,3,0,57.0,0
7439,59,1,10001-40000,0,3,0,1.0,0
7440,21,0,10001-40000,110,1,1,0.0,0
7441,64,0,10001-40000,0,3,1,36.0,0
7442,69,0,10001-40000,206,2,0,0.0,0
7443,62,0,10001-40000,0,2,0,32.0,0
7444,57,0,10001-40000,1018,2,1,1.0,0
7445,20,0,10001-40000,0,4,0,0.0,0
7446,22,1,10001-40000,82,1,0,25.0,0
7447,32,1,100000+,885,2,0,9.0,0
7448,55,1,10001-40000,145,2,1,10.0,0
7449,32,1,60001-100000,0,5,0,35.0,0
7450,29,0,10001-40000,0,3,1,13.0,0
7451,44,0,10001-40000,0,4,0,98.0,0
7452,68,1,10001-40000,363,4,0,0.0,0
7453,36,1,10001-40000,1033,3,0,34.0,0
7454,63,1,100000+,0,3,0,26.0,0
7455,27,0,100000+,0,5,1,0.0,0
7456,36,0,40001-60000,92,4,1,0.0,0
7457,35,1,10001-40000,0,3,0,56.0,0
7458,60,1,40001-60000,0,2,0,10.0,0
7459,25,1,10001-40000,0,5,0,87.0,0
7460,62,1,40001-60000,90,2,0,18.0,0
7461,33,0,10001-40000,2064,4,1,1.0,0
7462,62,0,60001-100000,9,4,0,100.0,0
7463,57,0,10001-40000,18,5,0,29.0,0
7464,23,1,10001-40000,0,5,1,11.0,0
7465,65,1,10001-40000,297,5,0,9.0,0
7466,57,0,10001-40000,1322,2,1,30.0,0
7467,64,1,10001-40000,324,4,0,0.0,0
7468,32,1,40001-60000,214,4,0,25.0,1
7469,24,0,10001-40000,1507,4,0,6.0,1
7470,26,0,60001-100000,0,4,0,0.0,0
7471,67,1,60001-100000,1746,3,0,0.0,0
7472,43,0,0-10000,0,4,0,0.0,0
7473,49,1,60001-100000,0,3,0,8.0,0
7474,50,1,10001-40000,0,1,0,28.0,0
7475,51,0,10001-40000,87,2,1,0.0,0
7476,22,0,10001-40000,8,3,1,0.0,0
7477,47,0,10001-40000,0,1,0,14.0,0
7478,56,0,60001-100000,0,2,1,0.0,0
7479,62,1,10001-40000,38,2,0,61.0,0
7480,42,1,0-10000,0,1,0,62.0,0
7481,43,1,10001-40000,694,5,0,6.0,0
7482,24,0,10001-40000,0,4,0,0.0,0
7483,25,1,10001-40000,1593,4,0,7.0,0
7484,31,1,100000+,0,1,1,33.0,0
7485,47,1,10001-40000,425,3,0,0.0,0
7486,54,1,60001-100000,0,3,0,0.0,0
7487,38,0,10001-40000,325,4,1,24.0,0
7488,68,1,10001-40000,0,1,0,0.0,0
7489,54,0,10001-40000,84,1,0,0.0,0
7490,24,0,60001-100000,2524,4,1,0.0,0
7491,38,1,40001-60000,2316,1,0,1.0,0
7492,48,0,100000+,0,1,0,31.0,0
7493,57,1,10001-40000,0,2,0,29.0,0
7494,65,1,10001-40000,972,1,0,0.0,0
7495,35,1,10001-40000,0,4,0,0.0,0
7496,23,0,10001-40000,0,5,0,25.0,0
7497,34,0,60001-100000,141,1,0,0.0,0
7498,23,0,10001-40000,0,3,0,4.0,0
7499,29,0,60001-100000,0,2,1,14.0,0
7500,70,1,10001-40000,5,3,0,0.0,0
7501,50,1,60001-100000,0,1,1,0.0,0
7502,69,1,40001-60000,1647,1,0,30.0,0
7503,28,1,10001-40000,0,3,1,32.0,0
7504,59,0,60001-100000,0,4,0,73.0,0
7505,47,0,60001-100000,0,5,0,0.0,0
7506,56,1,10001-40000,0,5,0,0.0,0
7507,60,0,100000+,0,4,1,40.0,0
7508,36,1,10001-40000,0,5,0,11.0,0
7509,51,1,10001-40000,0,4,1,0.0,0
7510,38,1,10001-40000,0,4,0,0.0,0
7511,34,0,10001-40000,0,2,0,7.0,0
7512,63,1,10001-40000,962,5,1,23.0,0
7513,27,0,10001-40000,0,1,0,26.0,0
7514,25,1,10001-40000,0,3,0,0.0,0
7515,62,1,10001-40000,1058,1,0,0.0,0
7516,45,0,100000+,2082,3,0,53.0,0
7517,44,1,0-10000,0,1,0,31.0,0
7518,30,0,100000+,0,5,0,16.0,0
7519,54,1,10001-40000,1818,5,0,19.0,0
7520,65,0,40001-60000,0,4,0,35.0,0
7521,32,0,10001-40000,1742,5,1,33.0,0
7522,59,1,10001-40000,1081,4,0,0.0,0
7523,70,0,10001-40000,14,1,0,13.0,0
7524,33,0,60001-100000,356,4,1,0.0,0
7525,38,0,40001-60000,1102,2,0,16.0,0
7526,69,1,60001-100000,0,4,0,17.0,0
7527,65,0,10001-40000,849,4,1,14.0,0
7528,35,1,10001-40000,1087,3,1,3.0,0
7529,21,0,40001-60000,2093,1,0,0.0,0
7530,29,1,10001-40000,260,1,1,7.0,0
7531,46,1,10001-40000,37,1,0,34.0,0
7532,27,1,40001-60000,25,5,0,0.0,0
7533,51,0,10001-40000,0,1,0,0.0,0
7534,60,1,10001-40000,0,2,1,25.0,0
7535,58,1,40001-60000,0,2,0,18.0,0
7536,24,0,40001-60000,107,3,0,39.0,0
7537,51,0,60001-100000,0,3,0,36.0,0
7538,46,1,60001-100000,2362,1,0,25.0,0
7539,24,0,40001-60000,237,2,0,22.0,0
7540,24,1,10001-40000,0,1,0,12.0,0
7541,48,0,10001-40000,8,5,0,0.0,0
7542,33,0,10001-40000,102,2,0,0.0,0
7543,41,1,10001-40000,0,2,1,0.0,0
7544,59,0,10001-40000,427,1,0,9.0,0
7545,24,0,10001-40000,0,1,1,2.0,0
7546,68,0,10001-40000,1067,2,0,54.0,0
7547,39,1,60001-100000,0,5,0,50.0,0
7548,40,1,10001-40000,1122,1,0,32.0,0
7549,57,1,10001-40000,0,4,0,12.0,0
7550,42,1,10001-40000,112,5,1,8.0,0
7551,51,1,40001-60000,0,4,0,0.0,0
7552,42,0,100000+,0,2,0,1.0,0
7553,38,0,60001-100000,66,4,0,0.0,0
7554,42,1,100000+,2106,4,0,5.0,0
7555,54,0,100000+,0,3,0,0.0,0
7556,62,0,40001-60000,0,3,0,21.0,0
7557,32,0,100000+,1134,2,1,23.0,0
7558,30,0,0-10000,320,1,1,38.0,0
7559,31,0,10001-40000,42,5,1,0.0,0
7560,64,0,40001-60000,59,2,1,0.0,0
7561,31,1,10001-40000,0,4,1,0.0,0
7562,48,1,60001-100000,0,4,0,59.0,0
7563,61,0,10001-40000,897,5,0,0.0,0
7564,28,0,100000+,90,5,0,39.0,0
7565,25,0,10001-40000,0,2,1,14.0,0
7566,50,0,10001-40000,0,4,0,4.0,0
7567,51,1,10001-40000,0,5,0,0.0,0
7568,24,0,10001-40000,320,4,0,24.0,0
7569,39,0,100000+,0,4,1,3.0,0
7570,70,1,60001-100000,1016,1,1,0.0,0
7571,70,1,10001-40000,0,2,0,73.0,0
7572,67,1,60001-100000,0,2,0,27.0,0
7573,55,1,100000+,0,2,0,0.0,0
7574,22,0,10001-40000,402,2,0,23.0,0
7575,46,1,10001-40000,0,5,1,93.0,1
7576,31,1,10001-40000,1079,4,0,8.0,0
7577,29,0,10001-40000,366,5,0,6.0,0
7578,49,0,60001-100000,0,2,0,10.0,0
7579,44,1,10001-40000,21,1,1,0.0,0
7580,24,0,10001-40000,0,5,1,0.0,0
7581,69,1,10001-40000,1119,4,0,0.0,0
7582,43,0,10001-40000,0,5,0,19.0,0
7583,65,0,10001-40000,0,1,1,2.0,0
7584,44,1,10001-40000,51,1,0,2.0,0
7585,70,0,10001-40000,0,5,0,9.0,0
7586,54,0,10001-40000,150,2,0,25.0,0
7587,55,0,10001-40000,90,2,1,15.0,0
7588,39,0,10001-40000,2647,1,0,10.0,0
7589,27,1,100000+,2874,1,1,32.0,1
7590,64,1,60001-100000,0,4,0,26.0,0
7591,31,1,100000+,197,2,0,0.0,0
7592,52,0,0-10000,241,1,1,46.0,0
7593,22,0,10001-40000,0,2,0,0.0,0
7594,70,1,10001-40000,299,2,0,78.0,0
7595,23,1,100000+,2233,4,1,23.0,0
7596,57,1,60001-100000,2442,2,0,38.0,0
7597,23,0,10001-40000,93,1,0,36.0,0
7598,49,1,40001-60000,0,5,1,13.0,0
7599,59,1,10001-40000,233,4,0,2.0,0
7600,23,0,100000+,407,1,0,25.0,0
7601,57,1,60001-100000,0,5,1,16.0,0
7602,32,1,60001-100000,0,3,1,96.0,1
7603,49,1,100000+,0,4,0,0.0,0
7604,50,1,40001-60000,0,4,0,11.0,0
7605,51,1,40001-60000,0,4,1,32.0,0
7606,44,0,0-10000,245,1,1,72.0,0
7607,62,0,100000+,1135,4,1,16.0,0
7608,24,0,10001-40000,350,5,1,26.0,0
7609,23,1,60001-100000,163,2,0,5.0,0
7610,35,0,10001-40000,0,3,0,0.0,0
7611,31,0,10001-40000,17,3,0,7.0,0
7612,39,0,10001-40000,0,5,0,74.0,0
7613,52,0,10001-40000,0,1,0,2.0,0
7614,31,0,40001-60000,0,1,0,0.0,0
7615,36,1,100000+,116,4,0,84.0,0
7616,46,1,10001-40000,46,1,0,36.0,0
7617,55,0,60001-100000,0,2,0,6.0,0
7618,24,1,10001-40000,36,4,0,0.0,0
7619,68,1,60001-100000,1376,3,0,21.0,0
7620,34,0,10001-40000,578,1,1,0.0,0
7621,40,1,10001-40000,0,2,0,96.0,0
7622,40,0,40001-60000,74,2,0,1.0,0
7623,58,1,60001-100000,0,1,0,27.0,0
7624,23,1,10001-40000,318,2,1,38.0,0
7625,47,1,10001-40000,0,1,0,37.0,0
7626,28,0,10001-40000,100,5,1,1.0,0
7627,37,1,100000+,0,2,0,0.0,0
7628,63,1,10001-40000,0,4,0,16.0,0
7629,52,0,60001-100000,842,1,0,37.0,0
7630,49,0,100000+,0,2,0,36.0,0
7631,50,1,40001-60000,1992,1,0,90.0,0
7632,51,1,10001-40000,0,2,0,32.0,0
7633,46,1,40001-60000,56,5,0,7.0,0
7634,64,1,10001-40000,1477,3,0,38.0,0
7635,64,1,10001-40000,0,1,0,44.0,0
7636,41,1,10001-40000,0,2,0,0.0,0
7637,51,1,60001-100000,1161,5,0,7.0,0
7638,27,0,40001-60000,1786,3,0,47.0,0
7639,38,1,100000+,296,3,0,0.0,0
7640,66,1,60001-100000,0,2,1,6.0,0
7641,67,0,40001-60000,542,3,0,0.0,0
7642,52,1,10001-40000,0,3,0,0.0,0
7643,70,1,100000+,2410,5,1,3.0,0
7644,21,0,100000+,1409,3,0,11.0,0
7645,42,0,10001-40000,34,3,0,0.0,0
7646,33,0,10001-40000,0,4,0,64.0,0
7647,20,1,10001-40000,731,1,0,0.0,0
7648,62,1,0-10000,1032,3,1,18.0,0
7649,59,0,10001-40000,0,2,0,0.0,0
7650,33,1,10001-40000,378,4,1,5.0,0
7651,47,0,40001-60000,0,4,0,13.0,0
7652,36,0,10001-40000,0,1,1,9.0,0
7653,64,1,10001-40000,86,3,1,16.0,0
7654,52,1,60001-100000,1058,1,0,30.0,0
7655,20,0,10001-40000,53,2,0,0.0,0
7656,41,1,10001-40000,50,4,1,0.0,0
7657,20,0,60001-100000,0,5,0,97.0,0
7658,47,0,10001-40000,2540,4,0,27.0,0
7659,61,1,40001-60000,263,4,1,10.0,0
7660,42,0,40001-60000,0,4,1,0.0,0
7661,64,1,10001-40000,0,3,0,22.0,0
7662,67,0,0-10000,0,5,0,33.0,0
7663,65,0,10001-40000,0,1,0,0.0,0
7664,59,0,10001-40000,0,4,1,11.0,0
7665,48,1,10001-40000,2879,5,0,22.0,0
7666,33,1,10001-40000,1158,2,0,0.0,0
7667,63,0,100000+,0,2,0,0.0,0
7668,45,1,40001-60000,0,2,0,35.0,0
7669,23,1,40001-60000,0,2,0,3.0,0
7670,43,1,40001-60000,343,3,0,19.0,0
7671,31,0,10001-40000,89,1,1,78.0,0
7672,37,1,10001-40000,0,5,0,33.0,0
7673,23,1,10001-40000,0,5,0,17.0,0
7674,46,0,10001-40000,380,1,0,21.0,0
7675,56,1,0-10000,219,4,0,0.0,0
7676,20,1,10001-40000,0,1,0,68.0,0
7677,42,0,10001-40000,0,1,1,0.0,0
7678,62,0,10001-40000,0,2,0,0.0,0
7679,31,0,10001-40000,1636,5,1,11.0,0
7680,50,0,40001-60000,0,2,0,19.0,0
7681,43,1,10001-40000,62,5,0,17.0,0
7682,45,0,10001-40000,0,5,0,66.0,0
7683,32,1,100000+,4,1,1,2.0,0
7684,55,1,10001-40000,0,3,0,0.0,0
7685,60,0,10001-40000,26,1,0,23.0,0
7686,43,1,10001-40000,0,4,0,37.0,0
7687,37,0,10001-40000,32,4,0,34.0,0
7688,63,1,40001-60000,1748,2,1,0.0,0
7689,40,0,10001-40000,1697,3,0,29.0,0
7690,69,1,10001-40000,0,4,0,0.0,0
7691,70,0,40001-60000,0,2,1,32.0,0
7692,28,1,10001-40000,408,5,0,39.0,0
7693,33,0,40001-60000,1138,2,0,0.0,0
7694,66,1,10001-40000,0,4,0,0.0,0
7695,33,0,10001-40000,30,4,1,0.0,0
7696,68,1,10001-40000,0,2,0,0.0,0
7697,47,1,10001-40000,817,1,0,16.0,0
7698,31,0,60001-100000,356,4,0,0.0,0
7699,56,1,60001-100000,25,3,0,99.0,0
7700,39,0,10001-40000,545,4,0,0.0,0
7701,29,1,60001-100000,117,1,0,21.0,0
7702,21,1,100000+,231,1,0,0.0,0
7703,70,0,10001-40000,0,5,1,3.0,0
7704,26,0,40001-60000,407,3,0,7.0,0
7705,42,1,10001-40000,155,1,0,0.0,0
7706,49,0,10001-40000,191,4,1,32.0,0
7707,38,0,10001-40000,581,5,1,65.0,0
7708,60,1,10001-40000,16,2,1,68.0,0
7709,48,1,40001-60000,2224,3,0,73.0,0
7710,40,1,10001-40000,1279,4,1,26.0,0
7711,46,1,10001-40000,0,2,1,17.0,0
7712,65,1,100000+,715,2,0,0.0,0
7713,58,0,10001-40000,0,5,1,2.0,0
7714,26,1,10001-40000,0,2,1,12.0,0
7715,65,1,10001-40000,763,5,0,17.0,0
7716,37,1,10001-40000,232,5,0,27.0,0
7717,23,1,100000+,1050,2,0,13.0,0
7718,21,1,10001-40000,204,5,0,0.0,0
7719,22,1,10001-40000,0,2,0,0.0,0
7720,65,0,10001-40000,0,3,0,25.0,0
7721,62,0,60001-100000,1257,3,0,58.0,0
7722,50,0,10001-40000,284,2,1,50.0,0
7723,26,0,100000+,206,5,0,20.0,0
7724,70,0,60001-100000,0,3,0,0.0,0
7725,57,0,10001-40000,42,5,1,0.0,0
7726,26,1,10001-40000,914,5,0,34.0,0
7727,49,1,40001-60000,39,4,0,11.0,0
7728,57,1,0-10000,79,4,0,72.0,0
7729,44,1,10001-40000,1183,2,0,6.0,0
7730,54,0,10001-40000,17,1,0,9.0,0
7731,34,1,10001-40000,215,3,0,2.0,0
7732,30,0,10001-40000,819,2,0,34.0,0
7733,36,0,10001-40000,1120,3,0,7.0,0
7734,25,1,10001-40000,9,1,0,72.0,0
7735,30,1,60001-100000,0,1,0,28.0,0
7736,36,1,10001-40000,54,3,0,7.0,0
7737,70,1,10001-40000,0,1,0,12.0,0
7738,33,0,10001-40000,84,3,0,36.0,0
7739,57,1,60001-100000,346,5,0,71.0,0
7740,53,1,10001-40000,0,5,0,98.0,0
7741,32,0,10001-40000,85,1,0,0.0,0
7742,33,1,10001-40000,0,5,1,64.0,0
7743,37,1,10001-40000,0,4,0,15.0,0
7744,28,1,40001-60000,0,4,0,1.0,0
7745,31,0,10001-40000,0,5,1,0.0,0
7746,49,0,60001-100000,0,5,0,1.0,0
7747,24,1,10001-40000,1007,3,1,3.0,0
7748,60,0,10001-40000,699,1,0,26.0,0
7749,21,1,10001-40000,0,2,0,0.0,0
7750,21,1,10001-40000,0,1,1,15.0,0
7751,30,0,10001-40000,30,4,0,3.0,0
7752,58,0,40001-60000,1111,1,1,1.0,0
7753,59,1,10001-40000,2071,2,0,0.0,0
7754,47,1,40001-60000,34,1,1,0.0,0
7755,67,1,40001-60000,0,4,1,25.0,0
7756,23,0,60001-100000,0,1,0,29.0,0
7757,45,0,100000+,0,4,0,54.0,0
7758,32,1,10001-40000,1293,4,1,2.0,0
7759,37,1,10001-40000,273,4,1,0.0,0
7760,67,0,10001-40000,0,4,0,35.0,0
7761,52,0,60001-100000,89,5,0,24.0,0
7762,25,1,100000+,2598,1,0,8.0,0
7763,29,1,60001-100000,161,1,0,0.0,0
7764,27,1,10001-40000,0,3,0,38.0,0
7765,30,1,60001-100000,30,5,0,0.0,0
7766,29,0,10001-40000,0,3,0,96.0,0
7767,23,0,60001-100000,1062,3,1,0.0,0
7768,66,1,10001-40000,210,2,0,11.0,0
7769,42,1,60001-100000,0,1,1,0.0,0
7770,65,0,100000+,1213,3,0,64.0,0
7771,60,1,60001-100000,0,1,1,0.0,0
7772,44,1,10001-40000,1091,3,0,11.0,0
7773,61,1,10001-40000,2832,2,0,0.0,0
7774,25,0,10001-40000,0,5,0,3.0,0
7775,48,0,60001-100000,84,4,1,0.0,0
7776,32,0,40001-60000,0,3,1,25.0,0
7777,54,0,10001-40000,0,5,1,23.0,0
7778,65,0,10001-40000,81,3,0,7.0,0
7779,23,0,10001-40000,0,4,0,0.0,0
7780,51,1,10001-40000,2704,4,0,9.0,0
7781,50,1,10001-40000,48,5,1,0.0,0
7782,50,0,10001-40000,1219,2,0,10.0,0
7783,59,0,60001-100000,1042,5,1,35.0,0
7784,21,1,60001-100000,370,5,1,26.0,0
7785,22,1,10001-40000,0,1,0,3.0,0
7786,50,0,10001-40000,14,2,0,38.0,0
7787,37,1,100000+,0,5,0,3.0,0
7788,26,0,10001-40000,0,4,0,0.0,0
7789,43,0,10001-40000,1223,3,0,0.0,0
7790,70,1,10001-40000,264,3,0,2.0,0
7791,44,1,10001-40000,0,2,0,36.0,0
7792,39,1,60001-100000,221,2,0,1.0,0
7793,70,0,10001-40000,0,1,0,0.0,0
7794,69,0,10001-40000,0,5,0,0.0,0
7795,41,0,10001-40000,0,3,0,26.0,0
7796,53,1,40001-60000,30,1,0,74.0,0
7797,37,1,60001-100000,336,1,0,14.0,0
7798,58,1,10001-40000,350,3,0,22.0,0
7799,52,0,40001-60000,227,3,0,0.0,0
7800,52,0,10001-40000,0,5,0,22.0,0
7801,28,0,10001-40000,240,4,0,85.0,0
7802,22,0,60001-100000,2910,3,0,11.0,0
7803,65,0,10001-40000,458,4,0,29.0,0
7804,36,0,10001-40000,0,5,0,30.0,0
7805,66,1,60001-100000,0,3,0,0.0,0
7806,25,1,10001-40000,0,2,0,25.0,0
7807,30,1,10001-40000,0,3,0,16.0,0
7808,28,0,60001-100000,55,4,0,29.0,0
7809,24,0,10001-40000,358,5,0,34.0,0
7810,67,1,60001-100000,297,3,0,37.0,0
7811,35,0,10001-40000,0,5,0,32.0,0
7812,67,0,10001-40000,0,4,1,0.0,0
7813,40,0,10001-40000,228,4,1,54.0,0
7814,54,0,10001-40000,383,1,0,15.0,0
7815,66,1,100000+,235,1,0,29.0,0
7816,23,0,10001-40000,1340,1,0,12.0,0
7817,32,0,10001-40000,0,2,0,25.0,0
7818,27,0,60001-100000,155,4,0,0.0,0
7819,64,1,60001-100000,31,4,0,0.0,0
7820,56,1,100000+,0,4,0,38.0,0
7821,42,1,60001-100000,58,1,0,0.0,0
7822,44,1,60001-100000,1772,2,0,33.0,0
7823,20,1,10001-40000,0,5,1,36.0,0
7824,28,0,10001-40000,952,5,0,1.0,0
7825,67,1,40001-60000,0,4,0,16.0,0
7826,36,0,100000+,0,1,1,24.0,0
7827,35,1,60001-100000,386,5,0,3.0,0
7828,49,1,10001-40000,0,1,0,2.0,0
7829,70,1,10001-40000,1607,1,0,0.0,0
7830,30,0,40001-60000,306,2,0,0.0,0
7831,20,0,60001-100000,2423,2,1,2.0,0
7832,36,0,10001-40000,184,3,1,24.0,0
7833,33,1,10001-40000,0,3,0,23.0,0
7834,30,0,60001-100000,679,5,0,0.0,0
7835,41,1,10001-40000,1826,3,0,46.0,0
7836,30,0,10001-40000,1638,2,1,0.0,0
7837,60,1,60001-100000,0,3,1,0.0,0
7838,52,1,10001-40000,2885,1,0,0.0,0
7839,42,1,60001-100000,0,3,0,0.0,0
7840,58,0,10001-40000,43,3,0,0.0,0
7841,30,1,60001-100000,24,3,0,0.0,0
7842,56,0,10001-40000,1203,2,1,0.0,0
7843,24,1,60001-100000,0,1,0,0.0,0
7844,52,0,60001-100000,0,2,0,0.0,0
7845,68,1,10001-40000,0,5,0,0.0,0
7846,28,1,10001-40000,251,4,0,0.0,0
7847,60,0,40001-60000,0,5,0,36.0,0
7848,58,0,10001-40000,0,1,1,0.0,0
7849,40,1,10001-40000,0,3,0,0.0,0
7850,58,0,40001-60000,0,2,1,14.0,0
7851,57,1,0-10000,342,1,0,18.0,0
7852,49,0,60001-100000,2643,1,0,83.0,1
7853,44,1,60001-100000,0,2,0,0.0,0
7854,48,1,40001-60000,159,4,0,0.0,0
7855,20,0,10001-40000,340,1,0,28.0,0
7856,70,0,40001-60000,0,3,1,19.0,0
7857,26,1,10001-40000,0,4,0,19.0,0
7858,48,1,10001-40000,0,5,0,28.0,0
7859,66,1,40001-60000,0,2,0,0.0,0
7860,24,1,10001-40000,0,1,0,32.0,0
7861,59,0,10001-40000,0,5,1,0.0,0
7862,63,0,10001-40000,912,3,1,0.0,0
7863,29,0,100000+,46,2,0,0.0,0
7864,29,0,40001-60000,0,2,0,0.0,0
7865,49,1,10001-40000,473,4,0,8.0,0
7866,23,1,60001-100000,0,5,0,93.0,0
7867,39,1,60001-100000,14,4,0,0.0,0
7868,55,1,60001-100000,0,4,0,24.0,0
7869,37,1,10001-40000,421,4,0,6.0,0
7870,30,0,10001-40000,37,3,1,71.0,0
7871,43,1,40001-60000,996,3,0,0.0,0
7872,58,0,60001-100000,0,4,0,0.0,0
7873,31,0,10001-40000,125,3,0,0.0,0
7874,41,0,10001-40000,381,5,0,5.0,0
7875,60,0,60001-100000,0,4,0,0.0,0
7876,33,0,60001-100000,1433,1,0,1.0,0
7877,35,0,10001-40000,2072,5,0,0.0,0
7878,60,0,10001-40000,0,4,1,0.0,0
7879,24,1,0-10000,1296,2,0,0.0,0
7880,42,0,10001-40000,0,2,0,64.0,0
7881,53,0,100000+,0,2,0,11.0,0
7882,55,0,10001-40000,308,4,1,2.0,0
7883,60,0,100000+,1049,1,0,0.0,0
7884,23,0,10001-40000,0,2,0,0.0,0
7885,35,0,60001-100000,0,1,1,2.0,0
7886,21,1,60001-100000,0,2,0,2.0,0
7887,59,0,100000+,173,4,1,0.0,0
7888,35,0,100000+,0,4,0,0.0,0
7889,34,1,40001-60000,2755,4,0,0.0,0
7890,48,1,100000+,0,3,0,31.0,0
7891,33,1,10001-40000,0,4,0,20.0,0
7892,63,0,10001-40000,179,1,0,8.0,0
7893,44,1,10001-40000,333,5,0,0.0,0
7894,56,0,10001-40000,231,5,1,28.0,0
7895,100,1,10001-40000,10,2,0,0.0,0
7896,40,1,10001-40000,2648,2,1,33.0,1
7897,41,0,10001-40000,2753,2,1,27.0,1
7898,61,1,60001-100000,0,2,1,18.0,0
7899,42,0,60001-100000,0,2,1,4.0,0
7900,21,1,60001-100000,0,2,1,14.0,0
7901,26,1,100000+,0,4,0,14.0,0
7902,30,0,10001-40000,48,5,1,1.0,0
7903,30,1,100000+,408,4,0,27.0,0
7904,36,1,10001-40000,723,3,0,67.0,0
7905,24,1,10001-40000,277,2,1,0.0,0
7906,23,0,10001-40000,1713,3,0,0.0,0
7907,63,1,100000+,573,4,0,73.0,0
7908,32,1,100000+,162,1,0,24.0,0
7909,45,0,10001-40000,0,3,0,4.0,0
7910,35,0,10001-40000,398,1,0,27.0,0
7911,70,1,10001-40000,0,5,1,0.0,0
7912,23,1,100000+,2,1,0,0.0,0
7913,22,0,10001-40000,0,1,0,1.0,0
7914,37,1,10001-40000,309,1,0,40.0,0
7915,25,1,100000+,0,3,0,32.0,0
7916,58,0,100000+,56,5,0,17.0,0
7917,69,1,10001-40000,24,3,0,35.0,0
7918,25,0,10001-40000,197,1,0,2.0,0
7919,25,1,60001-100000,311,2,0,0.0,0
7920,46,0,10001-40000,0,4,1,0.0,0
7921,39,1,0-10000,0,2,0,20.0,0
7922,23,0,10001-40000,0,5,0,85.0,0
7923,65,0,60001-100000,419,2,1,0.0,0
7924,63,1,10001-40000,8,2,1,0.0,0
7925,43,1,60001-100000,62,5,0,60.0,0
7926,22,0,10001-40000,2566,3,0,8.0,0
7927,40,0,10001-40000,0,5,1,34.0,0
7928,43,1,10001-40000,927,1,0,76.0,0
7929,22,1,10001-40000,0,2,1,37.0,0
7930,42,0,60001-100000,0,3,1,69.0,0
7931,25,1,10001-40000,1122,4,1,65.0,1
7932,48,1,40001-60000,2449,5,0,4.0,0
7933,22,1,60001-100000,84,5,0,8.0,0
7934,58,0,60001-100000,1102,3,0,3.0,0
7935,65,1,10001-40000,402,4,1,56.0,0
7936,44,0,10001-40000,0,2,0,87.0,0
7937,40,0,10001-40000,48,2,0,10.0,0
7938,67,1,60001-100000,352,3,0,30.0,0
7939,26,0,10001-40000,1102,1,0,56.0,0
7940,20,0,40001-60000,7,2,0,24.0,0
7941,45,0,10001-40000,0,3,0,75.0,0
7942,61,1,10001-40000,0,3,1,0.0,0
7943,52,1,10001-40000,18,2,0,39.0,0
7944,33,1,10001-40000,193,1,0,25.0,0
7945,42,1,10001-40000,1201,1,1,49.0,0
7946,57,0,40001-60000,2595,2,0,80.0,1
7947,35,0,10001-40000,0,3,0,7.0,0
7948,61,1,100000+,2072,2,0,10.0,0
